city,text,sentiment,created_at 
"Ottawa, Ontario","@CTVNews Ladies and Gentleman run and hide this story has unleashed just about every liberal supporter on Twitter,? https://t.co/CdhJqCLqA7",0,Wed Mar 27 19:42:05 +0000 2019
"New York, USA",@brandonheaston9 @AllbrightNFL Ben is a ghost writer for the simpsons. He built their time machine. https://t.co/hB08jGgKJX,0,Wed Mar 27 19:42:07 +0000 2019
"New York, USA",Swag on ?? ?? how do you rep @gavinduff76 ? #reporda66 #orda66paintball #dontsleep #paintballapparel #urbansportswear? https://t.co/oYbYase61m,0,Wed Mar 27 19:42:08 +0000 2019
"New York, USA","Have you ever had a role like ""Quality Engineer""? What did you like most about that job? #KellyJobs #KellyServices",0,Wed Mar 27 19:42:13 +0000 2019
"New York, USA","We're hiring! Read about our latest job opening here: Leasing Consultant - Leasing - https://t.co/HE5iW5vz8Z #CustomerService #FortDrum, NY",0,Wed Mar 27 19:42:18 +0000 2019
"New York, USA","""I think Ericsson just hit you!""
@wtf1official",0,Wed Mar 27 19:42:20 +0000 2019
"New York, USA",@_legendsnvrdie lmaooooooo i was deadass finna ask??,1,Wed Mar 27 19:42:22 +0000 2019
"Ottawa, Ontario","@simonsnake70 Different sports, different outlooks.  Basketball has 12 players and completely different CBA..baseba? https://t.co/DZebjmeOLW",0,Wed Mar 27 19:42:23 +0000 2019
Canada,"@tawdrycactus @Peter_M_17 @SquirrelBeebz @brsquirrel ""heartless people""?""Quit gaslighting and own up to being blood? https://t.co/vwlEnZTDPx",0,Wed Mar 27 19:42:26 +0000 2019
"Ottawa, Ontario",@janelsteeper Would you  be contaminating other eggs?,0,Wed Mar 27 19:42:27 +0000 2019
"New York, USA",i be fuckin other bitches with condoms and be fuckin my shorty raw so im faithful,0,Wed Mar 27 19:42:30 +0000 2019
"New York, USA","This is why we do a #BlowerDoor test for #CodeCompliance #RochesterPassiveHouse @ Rochester, New York https://t.co/cZw7hamxfD",1,Wed Mar 27 19:42:33 +0000 2019
"Ottawa, Ontario",@stereoberrys you every had your stomach and heart jump outta your throat because you unlocked your phone to a chic? https://t.co/tyTMkGLIJF,0,Wed Mar 27 19:42:39 +0000 2019
"New York, USA",@RichAzzopardi @dunkindonuts Sincere apologies for the depletion of coffee cake muffins,0,Wed Mar 27 19:42:58 +0000 2019
"New York, USA",@FlyBigGuy Why would you cheat on your barber? We know better,0,Wed Mar 27 19:42:59 +0000 2019
"New York, USA",@imillhiser The consequence of Trump trying to anwser a question..... https://t.co/86tkFVsqMH,1,Wed Mar 27 19:43:12 +0000 2019
"Ottawa, Ontario",@UncleMax313 I?ll bring the chocolate and chips..???,0,Wed Mar 27 19:43:35 +0000 2019
"New York, USA",@iamjeyonce It was this shit right here man ?????? https://t.co/zsfzEqBQ6y,1,Wed Mar 27 19:43:39 +0000 2019
"New York, USA",@BouchardPryce This topic has been brought up many times before...I believe as long as a school pays dues and/or en? https://t.co/h1JbsuG5IJ,1,Wed Mar 27 19:43:44 +0000 2019
"Ottawa, Ontario","HUGE DAY GUYS
The cafeteria at work now has Coke Zero and not just Diet Coke",0,Wed Mar 27 19:44:08 +0000 2019
"Ottawa, Ontario",@AlexMcYeEt 208?,0,Wed Mar 27 19:44:11 +0000 2019
"Ottawa, Ontario","@WEMOcares Cant do that. Fibre optic enabled modem after dsl disabled modem.
That mean now on 802.11 N, AC and AC+? https://t.co/rAswq6dm6H",1,Wed Mar 27 19:44:19 +0000 2019
"Ottawa, Ontario",@dog_rates @Dumbo Mickey- Bo! https://t.co/GADU9A1gCl,0,Wed Mar 27 19:44:19 +0000 2019
"New York, USA","How climate change could disrupt maple syrup production in Upstate NY - https://t.co/O2N2XNBpYJ
https://t.co/jFpYWYHCgy",0,Wed Mar 27 19:44:22 +0000 2019
"New York, USA",LMAOOOOOO AYOOO,0,Wed Mar 27 19:44:22 +0000 2019
"Ottawa, Ontario",Wed 15:00: Air Quality Health Index: 3.1. History: https://t.co/8H061SY3eH https://t.co/UKQCMnGnnz,0,Wed Mar 27 19:44:28 +0000 2019
"Ottawa, Ontario","Feds boost funding for refugee health care, but study says barriers remain
https://t.co/coHC9QnzHh  #cdnpoli",0,Wed Mar 27 19:44:35 +0000 2019
"Ottawa, Ontario",@ColbyBrock All the cookies are for me?! Thanks wow????,0,Wed Mar 27 19:44:50 +0000 2019
"New York, USA","South
Vromans Nose on 3/14/16
https://t.co/JvRI8Wy2zf https://t.co/i6sBprPVcQ",0,Wed Mar 27 19:44:55 +0000 2019
"Ottawa, Ontario","Happy World Theatre Day Miss Kate.  Love seeing your many faces.  Break a leg!!
#worldtheatreday?? #openingnight? https://t.co/l1VclAEH7e",0,Wed Mar 27 19:44:55 +0000 2019
"New York, USA",https://t.co/laC19a5W0g,0,Wed Mar 27 19:45:01 +0000 2019
"Ottawa, Ontario",@simonsnake70 Let's look at a Florida baseball team vs. a Florida hockey team.  Which is the established sport..whi? https://t.co/jQcCGGcTlH,0,Wed Mar 27 19:45:02 +0000 2019
Canada,"@SquirrelBeebz @tawdrycactus @Peter_M_17 @brsquirrel Yes, yes, yes, yes, yes, AND squirrel pox. And outcompetition.? https://t.co/BB7iv3RGXY",0,Wed Mar 27 19:45:03 +0000 2019
"New York, USA",????,0,Wed Mar 27 19:45:04 +0000 2019
"Ottawa, Ontario",@JimWatsonOttawa I noticed that there is a lack of bike racks around @idigelgin.  I get they are digging up earth o? https://t.co/6CABeIJAL0,0,Wed Mar 27 19:45:16 +0000 2019
"New York, USA",@SenSchumer @SenateDems You are wrong. I know you don't care. You never let truth get in the way. It isn't about ma? https://t.co/gxMfUEWbRP,1,Wed Mar 27 19:45:23 +0000 2019
"New York, USA",@VuduSupport Will I have to contact each studio regarding the digital version of each movie?,0,Wed Mar 27 19:45:40 +0000 2019
"New York, USA",@ShadowTodd Never heard of him.,0,Wed Mar 27 19:45:46 +0000 2019
"Ottawa, Ontario",6,0,Wed Mar 27 19:45:52 +0000 2019
"New York, USA",I got some no complications dick! ??,0,Wed Mar 27 19:46:08 +0000 2019
"New York, USA",Goes into effect today in Albany County. At last.,1,Wed Mar 27 19:46:11 +0000 2019
"New York, USA",Incident on #US202 WB at Bear Mountain Bridge https://t.co/7A0IBTdT1n,0,Wed Mar 27 19:46:21 +0000 2019
"New York, USA","Service Price Update ??

217# Sweden 3 Hutchison - iP
3G/3GS/4/4S/5/5S/6/6+/6s/6s+/7/7+/SE (Clean IMEI Only)
(Ratio? https://t.co/c8Yo0iLFho",0,Wed Mar 27 19:46:29 +0000 2019
"New York, USA","@Timbrow00336628 @NBCNews McCain ran on ""Repeal and Replace"", not ""Repeal and ????????"".",0,Wed Mar 27 19:46:30 +0000 2019
"New York, USA",Queer people are amazing souls ???,0,Wed Mar 27 19:46:47 +0000 2019
"Nova Iorque, USA","@stanleyburburin to @sandravieira_
First choose a flag,or homeland, then talk to B .... whatever you want.
You say? https://t.co/XoXmHUsFAY",1,Wed Mar 27 19:46:51 +0000 2019
"New York, USA",@Eswift__ Thx duke,0,Wed Mar 27 19:46:52 +0000 2019
"New York, USA",@WhiteHouse @POTUS Four whole bucks in my paycheck! What a story.,0,Wed Mar 27 19:47:16 +0000 2019
"Ottawa, Ontario","@Apollothechild It was awesome to see you too!! Thanks so much for coming to @ArtsNetOttawa, being part of the pane? https://t.co/Y5EbcM5g4P",0,Wed Mar 27 19:47:18 +0000 2019
"Ottawa, Ontario",Out here serving looks ????????,0,Wed Mar 27 19:47:54 +0000 2019
"Ottawa, Ontario",@fordnation Power grab!! You downsized TO city council so they can be efficient for big projects like transportatio? https://t.co/132lMP3Yl5,1,Wed Mar 27 19:48:10 +0000 2019
"New York, USA",https://t.co/CDDvlLyC92,0,Wed Mar 27 19:48:14 +0000 2019
"New York, USA",@FlyBigGuy Just gotta let ya self look hit for a bit,0,Wed Mar 27 19:48:20 +0000 2019
"New York, USA",Water.,0,Wed Mar 27 19:48:33 +0000 2019
"Ottawa, Ontario","@simonsnake70 Sounds like a decent strategy.  Not always easy to project when a player's prime ends though, and do? https://t.co/UJVZABnbFI",0,Wed Mar 27 19:48:35 +0000 2019
Canada,"@EdwardLMurphy well if you want to take the thiccast on the road, Montreal will treat you right",0,Wed Mar 27 19:48:39 +0000 2019
"Ottawa, Ontario",@BuchananNeuro @Carleton_U Will do,0,Wed Mar 27 19:48:41 +0000 2019
"Ottawa, Ontario",6: We started working on exploring a specific tourist attraction we would like to visit in the United States. We wo? https://t.co/vpOhEGVDKw,0,Wed Mar 27 19:49:13 +0000 2019
"New York, USA",Mind-blowing. Great talk @AlanNoon ??,0,Wed Mar 27 19:49:15 +0000 2019
"New York, USA",sometimes i get shocked when i look in the mirror and i see how ugly i really am,1,Wed Mar 27 19:49:15 +0000 2019
"Nova Iorque, USA","aqui estou eu, especialista em ignorar pessoas, fodida por me terem ignorado. oh well",1,Wed Mar 27 19:49:16 +0000 2019
"Ottawa, Ontario","@CBCKatie well Katie someone is a liar here, my money says it is NOT Jody Wilson-Raybould, over to you now",1,Wed Mar 27 19:49:27 +0000 2019
"Ottawa, Ontario","Contrary to international human rights obligations, unregulated investment in housing  has disconnected housing fr? https://t.co/2tSREiwxmU",0,Wed Mar 27 19:49:30 +0000 2019
"New York, USA","@VuduSupport RE: the closure of the Ultraviolet library, I would like to print out a list of all my UV movies. The? https://t.co/x4jWBGD1IN",0,Wed Mar 27 19:49:50 +0000 2019
"New York, USA",@jerryhigbie of @HigFab and @OcfsRacing fame will be joining us tomorow morning on The Frank Truatt Morning Show on? https://t.co/7gq1mNQqoG,0,Wed Mar 27 19:49:52 +0000 2019
"New York, USA","It is real Senator. We are not the cause, nor should we be responsible to fix it. Leave that to mother nature. We s? https://t.co/g0dKOXyUR1",1,Wed Mar 27 19:49:55 +0000 2019
"New York, USA",Cleared: Incident on #I90 EB at Exit 3; State Office Campus,0,Wed Mar 27 19:50:04 +0000 2019
"New York, USA",@Sean_kelly17 @whoiswillo @Ericsson_Marcus @IndyCar https://t.co/ut68G0TW3y,0,Wed Mar 27 19:50:11 +0000 2019
Ottawa - Gatineau,@unDailyPower It is. And C1 is even better at it. Then pair that with recovering highlights and its choice for interior and architecture.,0,Wed Mar 27 19:50:33 +0000 2019
"New York, USA","Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Garment H? https://t.co/G9mEFDHix1",0,Wed Mar 27 19:50:36 +0000 2019
"New York, USA",Incident on #TaconicStateParkway NB at Exit - Pudding St. https://t.co/y3ssaTsILz,0,Wed Mar 27 19:50:37 +0000 2019
"New York, USA",Incident on #TaconicStateParkway NB at Exit - Pudding St. https://t.co/7AQYVbrZ8n,0,Wed Mar 27 19:50:38 +0000 2019
"Ottawa, Ontario",Math is hard but if you don?t know 68% then you?ll never reach 42% either,0,Wed Mar 27 19:50:42 +0000 2019
Canada,@natashalalonde wheezing,0,Wed Mar 27 19:50:53 +0000 2019
"Ottawa, Ontario","@CTVNews Mrs, Bush is gone, stop smearing her memory with this chicken$hit",0,Wed Mar 27 19:50:58 +0000 2019
"Ottawa, Ontario",??????????????,0,Wed Mar 27 19:51:04 +0000 2019
"New York, USA","Love's Travel Stops &amp; Country Stores is looking for teammates like you. See our latest #Hospitality job openings, i? https://t.co/vfsgEJgqwN",0,Wed Mar 27 19:51:05 +0000 2019
"Ottawa, Ontario",@RobWilliamsCTV @ctvedmonton Do you ever think this is done by the @ndp just to point the finger at the? https://t.co/jBVQJ8DwbB,0,Wed Mar 27 19:51:12 +0000 2019
"New York, USA","@pukipie @danapixie @BraveWinston @MightyMolasses @TinyPearlCat @cobalttash @mogsbear No, nothing wrong with me oth? https://t.co/0GzIq7fceZ",1,Wed Mar 27 19:51:51 +0000 2019
"Ottawa, Ontario",@Snatchdog @iconovoxx Makes my skin crawl. A good idea turned into a true blame the victim add.,0,Wed Mar 27 19:52:07 +0000 2019
"New York, USA",@SenSchumer @SenateDems There is plenty of evidence to the contrary of your opinion about climate change. All you n? https://t.co/GAkhtIYm9G,0,Wed Mar 27 19:52:08 +0000 2019
"Ottawa, Ontario",Read all of the letters here: https://t.co/hw1OTNAWqP,0,Wed Mar 27 19:52:08 +0000 2019
"New York, USA",@RealJamesWoods @Globird3 They could get a ham sandwich elected nowadays with the way the voting is rigged.,0,Wed Mar 27 19:52:22 +0000 2019
"New York, USA","@VuduSupport Other than Screenshots, is there another way to download my titles. It takes a long time to screen sho? https://t.co/zaMMqMbpUA",1,Wed Mar 27 19:52:31 +0000 2019
"New York, USA",Go off sis??,0,Wed Mar 27 19:52:52 +0000 2019
"New York, USA",??WHICH ONE OF U HORRES GONNA GIVE ME A BEARD,0,Wed Mar 27 19:53:04 +0000 2019
Canada,@R14Scott @CTVNews @Puglaas Mature. Blocked. no time for morons.,0,Wed Mar 27 19:53:09 +0000 2019
"Ottawa, Ontario",@halsey Yes! ??,0,Wed Mar 27 19:53:10 +0000 2019
"New York, USA",Last week was so rough on my mental health but this week has been really great so far and it?s a nice change,0,Wed Mar 27 19:54:03 +0000 2019
"Ottawa, Ontario",Next class is May ! Weekend with an accountant BOOk NOW #nursesofinstagram #nurse #subcontractor #footcare? https://t.co/GqupuJlv6E,0,Wed Mar 27 19:54:11 +0000 2019
Canada,"@DoctorYasmin Bravo, Seema!",0,Wed Mar 27 19:54:24 +0000 2019
"New York, USA",Me trying to be creative during a presentation for class,1,Wed Mar 27 19:54:33 +0000 2019
"New York, USA",Big move.  https://t.co/8EKy6FXlFh,0,Wed Mar 27 19:54:35 +0000 2019
"New York, USA","Can you recommend anyone for this job in #Mexico, NY? https://t.co/C8ZrmHfnWn #Sales",0,Wed Mar 27 19:54:40 +0000 2019
"New York, USA","Don't submit then quit. Apply for jobs like ""Forklift Operators (stand-up)"" at Kelly Services, then look for people? https://t.co/N9gKKa9upD",0,Wed Mar 27 19:54:58 +0000 2019
"Ottawa, Ontario",@simonsnake70 I guess Matt Cullen and Chris Kunitz would nevr have won Cups on your teams eh?  Larry Murphy? :-),0,Wed Mar 27 19:55:02 +0000 2019
Canada,@StuCowan1 .. why you so negative all the time .. lol  :),0,Wed Mar 27 19:55:05 +0000 2019
"New York, USA",Yooooo!!!!!!! I got some good news you guys that are pretty much family now so I gotta share!!! I?m dropping a new? https://t.co/SRCUHJuJOd,0,Wed Mar 27 19:55:06 +0000 2019
"Ottawa, Ontario",I really hope @YouTube is adding more servers before April 12th because @BTS_twt is going to break the internet aga? https://t.co/1lNA6uw214,0,Wed Mar 27 19:55:10 +0000 2019
"New York, USA",@realDonaldTrump @sundarpichai @Google https://t.co/YATWSzg8Ho,0,Wed Mar 27 19:55:10 +0000 2019
"New York, USA",@davidgura Until she found out what a shit-hole country it is.,0,Wed Mar 27 19:55:13 +0000 2019
"Ottawa, Ontario","#InnesWard @CHSCA_ACCHS: Have your say on the design of the new park being built between Nature Trail Cres, Noblewo? https://t.co/XzGbOLilyl",1,Wed Mar 27 19:55:23 +0000 2019
"New York, USA",?? ?? Shout Out to CDSF Athlete @PatHenning724 for starting off the year strong hitting .420 for Schenectady County C? https://t.co/01wVSQBEFT,1,Wed Mar 27 19:55:24 +0000 2019
"Ottawa, Ontario",The censoring is sending me ??????,0,Wed Mar 27 19:55:26 +0000 2019
"New York, USA",@anotherseminole Lol what happen now.,1,Wed Mar 27 19:56:04 +0000 2019
"Ottawa, Ontario",@earthboy__ Yes!,0,Wed Mar 27 19:56:05 +0000 2019
"New York, USA","Join the IQVIA team! See our latest #Oncology job openings, including ""AE TRACKER EXECUTIVE"", via the link in our bio. #Mexico, NY",0,Wed Mar 27 19:56:08 +0000 2019
"Ottawa, Ontario",@Mr_NC he?s so trash,0,Wed Mar 27 19:56:11 +0000 2019
"Nova Iorque, USA","@erinwinick @MIT 

Our capability to monitor space based weather is degrading.
I took a look at one of the few upco? https://t.co/lADDKS7tvp",0,Wed Mar 27 19:56:30 +0000 2019
"New York, USA",@ZiggyVertigo ? feel free to edit how you see fit.,1,Wed Mar 27 19:56:33 +0000 2019
Canada,@RyanRyanward19 @pamela_abrell @hockeynight @FlaPanthers @premierleague hitting can be done to separate the player? https://t.co/Ur3HeeLVs5,0,Wed Mar 27 19:56:43 +0000 2019
"Ottawa, Ontario",@OCTranspoLive could explain why route 16 is not stopping @ queen and metcalfe??,0,Wed Mar 27 19:56:47 +0000 2019
"Ottawa, Ontario",@DMGToronto I have to go to one of your workshops this summer! ??,0,Wed Mar 27 19:56:51 +0000 2019
"New York, USA",@THEjefflevack @Browns Has anyone ever seen Freddie Kitchens and Levack in the same room.....might be the same person,0,Wed Mar 27 19:56:53 +0000 2019
"New York, USA","@PalaceDanbury May 3rd 8pm  #TomPettyProject #PalacePettyProject
tix $29 via: https://t.co/TF6ZViUJmp https://t.co/DLuRio4alM",0,Wed Mar 27 19:56:57 +0000 2019
"Ottawa, Ontario",My husband bought a little buddha statue that when placed on the table will let the other know that s/he is meditat? https://t.co/uA0l3WjIA7,1,Wed Mar 27 19:56:58 +0000 2019
"New York, USA",@dylansepko Ture??,0,Wed Mar 27 19:57:00 +0000 2019
"Gatineau, Qu?bec",Yo so I got the job ??,0,Wed Mar 27 19:57:04 +0000 2019
"Ottawa, Ontario","The secret to getting views on instagram, post about Pearl Jam. #instagram #paragoncause https://t.co/FUTp4V29U4",0,Wed Mar 27 19:57:13 +0000 2019
"New York, USA","@BrandonContes I was hoping he'd respond to my call about Gordon Bombay, ""Good player, don't know if he has what it? https://t.co/212qDs5V8q",0,Wed Mar 27 19:57:14 +0000 2019
"New York, USA",https://t.co/P8s0f5NB8q,0,Wed Mar 27 19:57:28 +0000 2019
"New York, USA",We are looking to hire a Middle Office Operations Representative with OTC product knowledge - SS&amp;C GlobeOp in NY. A? https://t.co/ZFDIGnBbkn,0,Wed Mar 27 19:57:29 +0000 2019
Canada,@Ehjay04 @RyanRyanward19 @pamela_abrell @hockeynight @FlaPanthers @premierleague hmmm needles are a bit too sharp for me!!!,0,Wed Mar 27 19:57:35 +0000 2019
"New York, USA","@EmmaWedekind The lines should split alternately, the opposite of a lane merge. I dont make the rules",1,Wed Mar 27 19:57:45 +0000 2019
"New York, USA",@NwaanyiOwerre @edbankz_ Damn tables have fucking spun out of control. https://t.co/jxbAWjI7Q2,0,Wed Mar 27 19:57:46 +0000 2019
"New York, USA",that TV look clear as shit,0,Wed Mar 27 19:57:58 +0000 2019
"Ottawa, Ontario",@TabbyRose Awesome!,0,Wed Mar 27 19:58:13 +0000 2019
"New York, USA",@JohnCleese Whoa,0,Wed Mar 27 19:58:14 +0000 2019
"Ottawa, Ontario",Check it!,0,Wed Mar 27 19:58:30 +0000 2019
"New York, USA",Facts af!!,0,Wed Mar 27 19:58:38 +0000 2019
Canada,@Sethrogen canadian counterpart with @BaruchelNDG ?  the friendship is real guys?,1,Wed Mar 27 19:58:38 +0000 2019
"New York, USA",https://t.co/AVEelIW0oQ,0,Wed Mar 27 19:58:38 +0000 2019
"New York, USA",@BUFAirport @VacationExpress Take me,0,Wed Mar 27 19:58:47 +0000 2019
"New York, USA",@Argyle96,0,Wed Mar 27 19:58:55 +0000 2019
"Ottawa, Ontario",@PinkNews This I can attest to,0,Wed Mar 27 19:58:55 +0000 2019
"New York, USA",Accident in #Rochester on Hudson Ave Both NB/SB at Norton St #traffic https://t.co/0wsFrm9588,0,Wed Mar 27 19:59:11 +0000 2019
"New York, USA",Tri-Meet between @cbaalbany - Albany and Guilderland. Currently taking place at Albany. Stay posted.,1,Wed Mar 27 19:59:13 +0000 2019
"New York, USA",@cmvkoi @gee_kayla13 The fucking dragon roll ?????? Friday needs hurry up mann,0,Wed Mar 27 19:59:44 +0000 2019
